userId,movieId,tag,timestamp
6285,215,BRIEF ENCOUNTERS,1173284716
36159,969,classic,1484104327
13788,223,comedy,1452096290
6285,714,bleak,1171432633
56238,173,I AM  THE LAW,1400066423
18094,218,women,1368306871
22392,318,Tim Robbins,1551124165
82286,541,cyberpunk,1555605302
3394,858,Mafia,1525182221
118117,296,good dialogue,1565781544
84407,412,Edith Wharton,1506972941
84824,215,Julie Delpy,1376938752
56238,380,spies,1242992568
148197,639,In Netflix queue,1312848548
64333,497,playwright:Shakespeare,1226865017
66642,441,high school,1460040037
115139,913,noir thriller,1471380687
103598,70,vampire,1310019290
92041,356,great actor,1422800488
75665,904,suspense,1385397050
21312,293,police corruption,1428131796
64333,955,genre:romantic comedy,1241136980
86235,750,cold war,1363561343
129468,32,3,1186787268
15078,318,thought-provoking,1295678565
101874,508,Exceptional Acting,1565740099
53708,367,Jim Carrey,1271034073
95260,47,disturbing,1457903170
155146,589,nuclear war,1311157741
62199,420,John Landis,1298994524
6550,165,explosion,1527452931
109225,70,cult classic,1368669707
14116,858,National Film Registry,1230730917
155724,932,Cary Grant,1370150476
34047,101,language barrier,1546432123
64333,930,amateur recruited as spy,1502765519
51383,356,classic,1498635637
19878,356,boring,1434763649
29801,910,black and white,1453841640
106681,484,dogs,1259519274
113690,296,obfuscated,1314562430
160540,6,R:language,1280559207
131347,448,Isabella Rossellini,1472849992
62199,749,Robert Z. Leonard,1317073638
79880,34,adventure,1243350009
53708,541,artificial intelligence,1264559650
6550,711,dolphin,1527460788
70092,903,BD-R,1509137262
6550,116,interview,1528563937
10391,223,irreverent,1253752529
19346,364,fun,1512770190
51609,110,Medieval,1463955673
149044,260,great soundtrack,1514302558
25791,260,outdated,1287910481
130080,6,realistic action,1459027357
22335,587,Demi Moore,1399759702
51383,47,Kevin Spacey,1528410934
120431,1,pixar,1460716182
110404,32,genius,1137213774
41608,198,Juliette Lewis,1533241382
123621,592,super hero,1525680948
148197,67,perrot library,1252813125
155146,288,partially black and white,1532037240
131454,541,dystopia,1328612471
6550,607,morality,1527282808
159045,780,disaster,1254167137
141207,303,Leonardo DiCaprio,1533247702
95673,587,romance,1411146585
63017,47,David Fincher,1452626683
89977,922,black and white,1523741756
117976,333,Slapstick,1448913829
107351,260,sci-fi,1519899078
82658,593,excellent script,1469017855
25097,296,character development,1428953426
94816,953,Great Generation,1528483298
115820,778,crime,1241121944
74948,527,Nazis,1451524392
89910,47,psychological,1437866527
126013,590,civil war,1359790644
86572,9,action,1367413471
131347,942,noir,1469763985
151732,551,gothic,1409533427
157039,670,WRITER'S LIFE,1427126832
151732,25,Nicolas Cage,1451288454
6550,97,xenophobia,1528592713
131454,208,survival,1328900362
115820,904,photographer,1241122791
13272,541,atmospheric,1478891883
160403,593,Anthony Hopkins,1379428301
123527,520,parody,1525435459
6550,912,nationalism,1528593711
78784,441,marijuana,1532098072
25512,953,classic,1251958532
3448,593,dark,1480866417
42415,296,imdb top 250,1523165671
131347,29,surreal,1139708494
104305,356,inspirational,1471989249
149816,597,Hollywood,1557909699
38213,594,cartoon,1368570726
43892,296,dark comedy,1431309555
97986,19,Jim Carrey,1244757107
66999,592,Jack Nicholson,1484298118
68096,924,spacecraft,1561870462
156040,608,violent,1291057189
42492,832,Rene Russo,1218319863
160540,940,outlaw,1156432206
94366,924,visually appealing,1433748950
75760,551,creepy,1544737483
128381,588,Disney Renaissance,1333059675
155146,380,Jamie Lee Curtis,1356567914
25816,356,tom hanks is my favorite actor,1457207452
37691,441,nostalgic,1539641281
120476,714,atmospheric,1278796145
161406,296,dark comedy,1525405072
6550,956,parenthood,1528590405
123832,32,brad pitt,1461484923
6550,100,drug dealer,1528593047
6550,785,combover,1528513280
78897,296,ensemble cast,1447243242
134408,260,adventure,1437923059
70200,718,Jean Reno,1452548094
154129,920,historical,1492743897
54119,519,PG-13,1242320575
30309,50,ensemble cast,1245015880
17320,293,assassin,1355176422
115966,260,space,1437766356
157157,260,feel-good,1437397911
6285,589,visceral,1172644041
78002,750,satirical,1335401667
111043,912,casablanca,1351953485
134855,541,dystopia,1353513236
132552,597,unreflective,1514781624
3448,924,classic,1495221610
54553,356,vietnam war,1354342932
46357,414,great writing,1530619892
114894,527,Oscar (Best Directing),1140888754
132319,924,Arthur C. Clarke,1271817280
135601,260,Disappointing Fight between Obi Wan and Vader,1440789374
137655,318,perseverance,1460932605
84705,912,Boring,1546278301
130004,140,Stockard Channing,1300154934
57061,318,wrongful imprisonment,1499789426
122919,260,astounding,1438478938
123527,858,Oscar (Best Picture),1529298792
65235,356,feel-good,1477079616
148306,260,fantasy,1461883664
135115,145,drugs,1378338019
95399,480,seen at the cinema,1171182875
159045,733,terrorism,1254184756
6550,957,love child,1528589789
125503,356,inspirational,1570959279
112336,555,dvd,1138136567
6550,249,uncle nephew relationship,1528593111
63042,951,Cary Grant,1516835489
115337,339,identity,1505406917
21096,858,Mafia,1244945654
6550,419,based on tv series,1528512945
61973,296,dark comedy,1430710799
21096,83,Mississippi,1245033302
157333,233,Mia Kirshner,1455890586
16134,253,vampire,1549969606
19346,953,Frank Capra,1512858471
64333,736,co-writer:Michael Crichton,1190554670
47969,366,Robert Englund,1267990851
112824,593,horror,1423089363
129864,924,cult film,1513662871
129453,111,serial killer,1523130257
13940,10,007,1139199448
141555,260,this is the archetypal 'good sci-fi action' movie. it simply doesn't get better than this.,1434039641
84778,110,classic,1439307480
101505,541,philosophical,1343094239
21096,541,nudity (topless),1400284050
118383,485,fun,1426122078
119957,97,Tumey's DVDs,1179305622
141263,541,Harrison Ford,1328758590
6550,329,based on tv series,1527452902
31047,380,spies,1459666987
155146,541,future,1416432985
6550,86,male bonding,1527452508
65725,208,steampunk,1454374067
160540,176,dwarf,1140203077
30815,922,reflective,1571616577
128154,296,action,1432721844
143964,368,Jodie Foster,1241911904
63542,541,Harrison Ford,1426685821
66999,924,sci-fi,1485857576
151324,506,gender,1275490105
156040,110,Oscar (Best Picture),1291056997
6285,111,disturbing,1171709246
115687,260,epic,1442050073
109141,541,existentialism,1278282739
149463,380,Eliza Dushku,1249679263
79618,529,prodigy,1294973875
21096,649,Iceland,1244461711
11391,750,black and white,1421350405
123400,260,epic adventure,1443300185
9732,608,Coen Brothers,1466339796
149463,267,military,1249927862
85350,296,assassin,1273664804
135787,260,fantasy action,1439604013
64333,457,setting:Chicago,1178642630
6550,279,immigrant,1528352064
76157,805,Kevin Spacey,1146044010
24547,928,Hitchcock,1145479275
116599,111,loneliness,1548956283
14288,593,thriller,1437119251
40932,318,atmospheric,1356827724
6550,163,anti terror,1527452856
6285,47,ominous,1171761716
6550,587,afterlife,1528593757
84824,595,kids and family,1420898628
9116,562,disturbing,1419897255
139259,527,thought-provoking,1537081846
61385,296,dark comedy,1343520140
59181,47,mystery,1564444384
120092,596,talking animals,1528831527
131116,940,holes30s,1509826087
156433,858,classic,1447098807
58959,653,Dennis Quaid,1315882133
19346,858,organized crime,1500932744
131347,316,ancient egyptians,1162616766
160540,111,dark,1384895750
129941,457,suspense,1461948107
61902,260,sci-fi,1442455553
89973,318,morality,1433816318
47969,922,suicide attempt,1431930373
82157,380,Arnold Schwarzenegger,1242672574
86780,318,twist ending,1538089966
31047,247,Clive Merrison,1477483103
79435,858,New York City,1520115610
119314,47,atmospheric,1469463333
3448,541,androids,1507396039
129453,593,psychological,1523130900
44326,296,Quentin Tarantino,1543269220
68120,299,sexual abuse,1311500138
111107,307,meditative,1338333910
15560,318,morgan freeman,1427006250
84824,364,classic,1420899917
3448,318,thought-provoking,1477231419
96408,529,obvious,1330042207
83453,327,post-apocalyptic,1443057184
6550,650,evil priest,1528592159
6285,951,WORK ETHICS,1173212817
40388,260,Science Fiction,1436648584
21096,423,easily confused with other movie(s) (title),1361581393
74068,541,cyborgs,1206603356
98306,932,classic love story,1220396713
61672,541,philosophical,1439744034
70784,260,thriller,1444517333
88600,215,poignant,1436658985
6550,357,bride,1528513434
59944,50,twist ending,1337828259
21096,246,poverty,1389945909
131341,924,slow paced,1498456806
110103,1022,children cartoon,1527538987
52391,16,Martin Scorsese,1468846299
40932,588,kids and family,1356889720
130080,172,Henry Rollins,1304494632
105728,924,aliens,1475988933
131347,902,New York,1548911871
117909,515,period piece,1532438060
78897,47,religion,1446572444
152068,260,classic,1436499822
131454,589,computers,1325942006
81680,733,Sean Connery,1358146560
108806,593,too scary,1449691902
131454,380,ridiculous,1325942373
15187,936,paris,1415190815
6550,47,investigation,1528560107
7939,356,dumb,1369981139
91964,2,time travel,1519172562
70092,259,CLV,1406936670
7803,410,family,1525636708
13788,551,Halloween,1446220532
78950,593,Oscar (Best Directing),1226016850
131347,923,Rosebud,1546811385
27598,260,space epic,1450947485
52840,260,space opera,1435606012
55783,260,space,1487341544
110390,293,great acting,1484052001
6285,785,deadpan,1171150662
161544,32,end of the world,1428777361
3448,293,great acting,1512757014
71575,260,Science Fiction,1432401914
140774,527,Oscar (Best Cinematography),1352724158
98680,541,cult film,1438827526
91397,919,classic,1443057294
154131,41,Ian McKellen,1390226199
81185,527,based on a true story,1525787802
114894,914,Oscar (Best Directing),1140887911
70176,596,Disney,1432175647
135039,390,sexploitation,1418614253
20533,296,atmospheric,1565495289
145621,150,space,1489164885
6038,111,New York,1409930055
6285,6,tense,1172056097
74301,920,1939,1140500965
143964,141,comedy,1241910652
100130,260,classic sci-fi,1438650578
13788,260,action,1447170366
15078,527,based on book,1295678681
131454,2,scary,1328614313
31976,953,wonderful,1490270365
118201,50,storytelling,1457982324
67487,909,AFI 100,1164400247
70694,920,Romance,1174404623
6550,835,tattoo,1527451960
57061,296,dark humor,1498628363
21002,839,sequel,1241220020
123527,480,cloning,1536579856
79281,924,atmospheric,1424807129
21679,924,future,1493499990
43366,339,chick flick,1138553054
118383,471,Coen Brothers,1420733899
149463,18,Antonio Banderas,1247911832
118507,39,teen slang,1453046974
6550,42,medic,1527452372
118668,932,New York,1468688295
10247,299,religion,1234651685
141166,592,Tim Burton,1181142714
101494,47,serial killer,1338750367
97000,32,British,1518783765
137655,50,classic,1460027996
111075,50,Kevin Spacey,1244996561
29083,231,toilet humor,1324566156
40187,594,fairy-tale,1271373900
160874,47,powerful ending,1539293802
36159,527,Liam Neeson,1483559549
58906,337,Johnny Depp,1163369962
6550,350,witness protection,1528560065
91630,272,vhs,1168972417
3448,260,hero's journey,1492547875
17409,665,Emir Kusturica,1302302676
139149,50,twist ending,1296068182
24869,924,Space Travel,1531289514
53708,904,James Stewart,1293838179
133557,32,original,1370226136
131347,924,monolith,1550893726
125503,111,Martin Scorsese,1570958064
159048,107,muppets,1137219870
95704,527,Oscar (Best Directing),1523445892
35058,741,NO_FA_GANES,1412933825
111326,260,classic sci-fi,1439772533
19346,527,touching,1516230386
70092,996,CLV,1339262374
16486,39,teen movie,1456632262
73765,593,psychedelic,1437485391
141263,1019,sea monster,1315810308
25736,541,sci-fi,1431241415
6293,593,based on a book,1448861814
160256,594,witch,1349163934
112849,32,twist ending,1289834352
141201,741,philosophical,1570671501
70061,260,star wars,1436008642
96007,260,space adventure,1438109960
131454,208,adventure,1328900365
159927,32,post-apocalyptic,1542317160
97000,32,sci-fi,1518783696
62986,260,sci-fi,1301943313
108372,356,super boring,1430800342
13788,968,zombies,1446131438
105728,196,Marg Helgenberger,1481001993
3973,260,good vs evil,1439788541
44572,910,classic,1294130686
140838,527,classic,1458330753
137365,223,Kevin Smith,1306972214
1986,924,sci-fi,1458794214
86780,50,suspense,1541443681
6550,161,torpedo,1527452912
58385,903,twist ending,1518906509
70559,527,true story,1337671550
160540,904,James Stewart,1280587125
34072,912,sentimental,1562083340
136147,780,pretty sucky,1190926636
32546,175,Justin Pierce,1331493339
56391,344,very dumb,1297051338
78897,778,Ewan McGregor,1447432560
56238,260,Star Wars,1261936093
103125,296,Tarantino,1440147219
41036,253,Stephen Rea,1241074663
34164,318,prison,1410261866
25791,858,slow,1287839961
22091,953,Christmas,1139446003
112267,32,dystopia,1426689031
150278,39,funny,1528036179
122105,553,cowboys,1359606522
98936,265,bittersweet,1263873660
116926,110,scottish independence,1466832876
19346,364,classic,1512770169
25439,590,indians,1137316321
34072,593,excellent script,1573911565
6285,471,urbane,1173102541
71298,942,Gene Tierney,1388807242
79201,480,jeff goldblum,1437916159
135249,318,friendship,1445489528
86789,293,Gary Oldman,1464195086
101729,741,Japan,1565554506
156040,593,serial killer,1291056892
149463,858,drama,1248897666
40413,422,thriller,1367793522
36535,165,more explosions,1158437610
42740,32,future,1439918641
148146,410,black comedy,1493321993
156778,296,multiple storylines,1571027423
42415,596,animation,1523061886
138583,924,Arthur C. Clarke,1168374900
106303,427,surgeon,1525794372
60815,110,violent,1186451439
96795,318,oscar nominee: best picture,1484415207
88945,923,cinematography,1451955347
148306,780,aliens,1461880484
128054,260,adventure,1431895269
86942,293,Natalie Portman,1240994273
157039,41,playwright:Shakespeare,1427127029
36159,296,great acting,1500634313
15204,527,Ben Kingsley,1555111589
6550,710,kidnapping,1528352380
18839,714,atmospheric,1535136869
4429,16,Martin Scorsese,1537152540
51033,318,classic,1432320470
50263,446,opera,1285963863
3448,223,witty,1509180388
64333,930,overbearing mother,1361136479
47969,674,campy,1268350468
84824,551,animation,1544302995
121185,955,classic,1499038080
21096,318,narrated,1244936162
100702,372,generation X,1278696886
21096,586,Christmas,1249700576
42923,110,action,1330111029
100702,608,Coen Brothers,1293668863
95292,16,mafia,1411564136
34047,593,disturbing,1390943438
148590,911,Audrey Hepburn,1359265250
36159,586,christmas,1437965499
115820,778,great soundtrack,1241121961
105728,25,Mariska Hargitay,1480972931
84442,170,inaccurate,1154128657
6550,177,occult,1528611933
43031,593,Horror,1548599603
11507,674,"Terrible, but in a good way",1573353179
15204,318,true story,1555763460
20903,916,enjoyable,1186554992
19346,593,psychological horror,1503347181
77847,296,overrated,1437285970
44572,914,classic,1294130743
35058,480,dinosaurs,1325780955
61672,111,cult film,1439743797
47453,778,Nudity (Full Frontal),1504116926
105728,47,Gwyneth Paltrow,1480984679
70092,495,VHS,1236613277
113623,356,comedy,1322831040
123527,778,based on a book,1540757361
123061,912,witty,1479071079
142922,480,Steven Spielberg,1142140351
142259,101,off-beat comedy,1525287216
36535,527,Liam Neesan,1158439033
94026,337,seen more than once,1324747227
70092,196,DVD-RAM,1310658351
56238,316,archaeology,1242993265
160540,223,quirky,1208973930
13788,849,dystopia,1452271714
91393,898,Best Performance:  Katharine Hepburn as Tracy Lord,1142629549
101249,47,surprise ending,1569708008
6550,442,museum,1527452885
133400,260,great soundtrack,1405453929
27598,260,interesting,1450947696
84824,455,family,1368284294
64618,944,adventure,1531237115
41402,589,groundbreaking effects,1201815026
112267,47,twist ending,1426700185
19346,903,HAUNTED BY THE PAST,1573941052
21655,922,film noir,1535567841
21579,260,the force,1462610913
95803,316,atmospheric,1243367201
50969,101,off-beat comedy,1541827471
84824,608,snow,1448921256
31782,318,based on real events,1436392616
81050,296,cult film,1484819121
57061,288,Native Americans,1498736836
36312,357,Comedy,1245242149
101874,805,Samuel L. Jackson,1488250791
6550,444,hitchhiking,1528352414
103394,924,space,1342035712
25345,924,Futuristmovies.com,1137292301
98883,344,Sean Young,1427029292
20481,296,cult,1421951352
105738,741,philosophical,1496792965
160540,942,portrait,1529433003
72245,288,stylized,1455702073
107442,260,Alec Guiness,1431817986
142854,912,wwii,1240860195
131050,924,re-watch value,1464703826
139417,296,cult film,1423949669
26737,28,19th century,1449385034
54283,32,great ending,1415487174
11138,595,The beast,1320722214
78784,441,Criterion,1532098068
122849,318,overrated,1447421911
145349,260,great story,1441923294
6550,784,dark comedy,1528513394
30178,541,replicants,1140446223
161575,671,classic,1187743599
136147,172,cyberpunk,1190926794
60628,956,screwball comedy,1367845892
159927,750,cold war,1272237736
6550,482,night life,1527452395
107555,296,Quentin Tarantino,1499761421
160540,668,family,1254013919
140838,507,absent fathers,1473795385
116587,50,overrated,1212249926
46158,593,heavy,1435643127
6550,153,riddle,1527452935
65860,6,realistic action,1567014426
44444,370,hilarious,1506479241
6102,590,too long,1137967305
113690,589,Arnold Schwarzenegger,1314561697
139325,296,multiple storylines,1363378683
39742,111,neo-noir,1140402936
39905,898,screwball comedy,1368819252
101505,32,brad pitt,1479761086
16699,741,comic book,1406555219
131347,903,Atmospheric,1547955048
125054,258,little league,1433274282
151732,916,love story,1436139406
3225,232,relationships,1368889817
98680,714,melancholy,1438039316
91393,898,AFI #51,1142653767
6550,905,reporter,1528512931
143022,110,action,1428799216
110404,235,underappreciated,1137213794
43892,296,suspense,1431309555
53837,2,fiction,1531740781
35215,104,Adam Sandler,1438904130
12042,592,Tim Burton,1225648674
31047,356,Oscar (Best Directing),1454826949
154391,318,great ending,1500418762
116803,541,cyberpunk,1243056866
100156,318,Frank Darabont,1238607715
60971,203,drag,1565101706
135643,589,dystopia,1378489366
44444,480,Oscar (Best Effects - Visual Effects),1506528090
7803,410,gothic,1525636609
6550,71,sex,1527452089
113623,924,boring,1323594082
135039,912,Morocco,1532181997
51383,318,must see,1492204364
48627,1,story,1337209279
66999,153,Jim Carrey,1484298003
135958,47,Kevin Spacey,1271446713
127341,718,time travel,1445603082
119028,260,good vs evil,1440967149
65478,260,Swordfights,1440366500
68120,147,drugs,1325128557
63769,924,tedious,1470765559
111183,671,sarcasm,1367943185
75786,47,twists & turns,1440535938
6285,72,wry,1172143090
133412,741,artificial intelligence,1401015168
160540,180,crude humor,1267470976
151113,782,Stalking,1264592895
57061,288,dark comedy,1498736798
66999,366,Tracy Middendorf,1484927789
115098,260,oldie but goodie,1434138586
156433,296,Quentin Tarantino,1447098943
89977,111,violent,1516499100
51799,733,Alcatraz,1445471175
6550,368,saloon,1527452842
141263,260,SPACE TRAVEL,1333603550
160540,565,automata,1137175158
6550,402,satire,1527402596
126013,17,romance,1352566468
56152,316,time travel,1394473936
46254,296,motherfucker,1431198780
69245,356,funny,1434581824
96016,260,Epic,1434371553
136355,47,dark,1440151040
59944,318,prison,1337828230
137655,318,uplifting,1460932574
3225,804,relationships,1368889817
58906,780,aliens,1163100941
147803,480,adventure,1427471145
44854,296,nonlinear,1551633983
64333,367,animal:dog,1185659504
156040,593,psychology,1291056917
15204,50,organized crime,1555507854
71175,497,Shakespeare,1445051091
97017,111,dark,1368252421
6550,850,drugs,1528558965
36535,362,Jude Law,1171941203
41275,858,Nudity (Topless),1320783562
159927,349,black ops,1288907150
98680,260,science fantasy,1437717315
122641,356,touching,1440142501
127802,592,Exellent Movie,1475465270
149463,110,long,1247860353
6550,86,seasickness,1527452508
52332,215,minimalist,1528813592
160473,47,disturbing,1528903282
135039,110,Scotland,1500856769
89331,356,great soundtrack,1546856202
54838,153,franchise,1279656353
13272,318,thought-provoking,1476704271
155146,288,Woody Harrelson,1532037178
42492,260,James Earl Jones,1221799870
6550,246,inner city,1528564008
35058,44,video game adaptation,1325783097
140018,316,alien technology,1574165593
60430,593,excellent script,1565705922
54101,123,scenic,1365263468
45004,550,sexuality,1510894576
153490,586,nostalgia,1498926216
34047,912,Ingrid Bergman,1433024913
21096,565,directorial debut,1207191141
53267,588,prince abubu,1371227421
148306,924,relaxing,1461885096
3409,318,plot twist,1435875208
73901,293,quirky,1295678717
30303,208,Dennis Hopper,1160277801
141166,517,Michael Crichton,1194645564
36535,784,cathartic,1171941534
37874,318,classic,1567099675
86942,427,obsession,1256557385
155146,111,prostitution,1555100917
15560,260,sci fi,1486956419
113277,902,Audrey Hepburn,1388848787
56238,317,Santa Claus,1242994087
6550,154,dream,1528592816
42367,216,stupid,1372712861
131911,288,brutality,1368951376
78897,593,psychopath,1447432446
51106,296,quentin tarantino,1420571058
101033,778,Ewan McGregor,1545532656
64333,380,Téa Leoni does not star in this movie,1245093616
154129,1,computer animation,1494862082
15204,253,Tom Cruise,1555777824
135499,356,Overrated,1142619422
63042,905,screwball comedy,1494041736
6550,923,capitalist,1528593700
107265,356,inspirational,1569875013
86942,442,Sandra Bullock,1240991049
104394,724,Robin Tunney,1247640965
61011,549,musicians,1368638919
116258,260,action,1437892354
40023,288,dark comedy,1333633293
61624,32,Terry Gilliam,1525450186
45073,50,organized crime,1234724465
15078,281,nudity (topless),1431328059
126013,562,indie,1350797528
38672,2,magic board game,1412378138
122641,296,Samuel L. Jackson,1440144631
36159,296,violent,1500634143
22307,765,Robin Williams,1293353153
137655,318,good acting,1460932531
30082,318,jailbreak,1422350988
66491,356,drama,1434492256
70115,318,Prison,1529588928
124615,318,drama,1384058658
125180,260,good vs evil,1430270662
6550,21,murder,1528513451
159927,481,serial killer,1309288107
6038,457,runaway,1421502144
31016,111,Martin Scorsese,1388532876
6550,783,ugliness,1528593557
106303,47,sexual assault,1525791631
42492,1010,David Tomlinson,1217096110
64845,356,bittersweet,1386640498
6550,656,basketball,1527452062
129199,111,cult film,1497521184
41275,858,Al Pacino,1320783545
72360,340,a list,1564762704
58030,293,assassin,1200167170
142822,253,based on a book,1208667588
94292,223,good dialogue,1290862315
75571,780,alien invasion,1496362775
44616,924,meditative,1440500303
6550,415,stakeout,1527452402
91866,778,cult film,1396421779
109146,39,Comedy,1289860690
154184,353,rock and roll,1343330273
160840,327,kick ass main character,1261386493
57868,50,surprise ending,1504878904
25796,593,psychothriller,1430441982
153992,110,History,1196210016
45004,296,violence,1495301221
50115,172,90s sci-fi,1395595090
116930,380,racism,1354718521
129610,293,assassin,1245658934
131347,529,based on a true story,1402200698
139149,380,funny,1296068121
56391,778,black comedy,1297055571
21002,253,Tom Cruise,1241219614
28493,318,classic,1387079590
75158,50,twist ending,1512432121
135983,1,time travel,1248658100
6285,599,earthy,1171743291
5393,778,addiction,1263720836
52419,215,reminded me of thoughts I had when I was that age,1142743943
15078,47,police,1296026323
148083,527,Oscar (Best Picture),1225257885
143308,256,Arnold Schwarzenegger,1239261169
142533,949,Oscar (Best Supporting Actress),1515981710
91356,858,organized crime,1166649171
38287,908,thriller,1551043042
94239,786,explosion,1535898324
99289,910,Jack Lemmon,1489034967
42492,262,Rusty Schwimmer,1217093851
18484,112,Kung-Fu,1146068793
101129,318,great acting,1462682490
123006,111,cult film,1452210787
41275,858,Oscar (Best Picture),1320783568
86164,47,Theater,1137165451
145411,380,schwarzenegger,1194017654
80627,593,creepy,1424017155
16444,378,politics,1530811692
33374,265,Nudity (Full Frontal - Notable),1160168441
39742,380,schwarzenegger,1140403565
141226,780,apocalypse,1507526430
133739,924,surreal,1566950170
106280,1020,feel good movie,1368101174
131347,327,sophomoric,1566966059
116766,32,sci-fi,1260505577
82157,592,atmospheric,1256121121
36535,592,based on book,1161647551
123434,318,drama,1161875090
96795,32,time loop,1477074450
19346,110,Oscar Nominee: Best Picture,1539544159
74948,608,strong female,1451524785
51106,150,Tom Hanks,1375634179
18839,47,atmospheric,1394128823
31047,303,Gene Hackman,1503321797
34072,480,tense,1573912086
19237,902,Truman Capote,1340219064
149463,293,Gary Oldman,1247840651
6285,265,bittersweet,1172503655
20346,356,comedy,1302620103
40932,318,twist ending,1356827754
19074,589,violence,1432622514
82859,356,Vietnam War,1257475041
65343,914,AFI #91,1156390211
6550,257,revenge,1527452452
155724,736,Helen Hunt,1367651013
36535,435,Coen Brothers,1171941687
62199,111,Martin Scorsese,1299844328
25791,904,tense,1415353926
135826,293,disturbing,1500051966
6285,263,forceful,1171696212
133739,924,future,1566950186
148146,541,Harrison Ford,1493322831
100702,785,Woody Harrelson,1241469553
15078,47,religion,1296026330
80394,296,nonlinear,1454630330
122105,551,Tim Burton,1359781442
54762,353,halloween,1430918813
138852,260,sci fi,1525550535
47969,70,Salma Hayek,1267983221
6038,593,investigation,1416161081
6550,270,accident,1528592038
14116,509,mother daughter relationship,1243351968
119957,926,Tumey's DVDs,1192629176
6550,542,pancreas,1528512822
86780,318,inspirational,1538089960
153490,344,Gross-out,1498909048
86290,296,action,1427142681
28826,589,edward furlong,1244288961
105529,47,detective,1568928908
85985,733,Alcatraz,1441254920
12701,538,talky,1150683531
48636,32,dystopian,1223967501
40932,318,prison escape,1416774506
125134,367,comics based,1206571481
41275,208,dystopia,1320794394
7803,318,powerful ending,1548450157
43690,527,Oscar (Best Picture),1449725007
13788,527,Steven Spielberg,1447344832
20346,2,adapted from:book,1312089423
160540,293,imdb top 250,1517340203
147750,924,aliens,1375224858
79880,593,psychology,1241555222
12968,260,fantasy,1443993696
3448,223,low budget,1509180369
160540,39,adaptation,1137175632
19996,296,quirky,1436053614
156456,34,pigs,1141817508
61891,288,violence,1169932998
6550,471,industry,1528513285
159901,593,mental illness,1302243370
145650,50,Academy Award - Best Original Screenplay,1347770210
121185,904,amateur detective,1499037637
23759,1015,loyalty,1558928225
3975,28,Ciarán Hinds,1254058029
1072,778,black comedy,1454961453
62199,861,Stanley Tong,1300396415
161999,971,Tennessee Williams,1284932266
66999,442,technology,1485274597
125503,6,atmospheric,1571776015
58441,231,comedy,1550246396
103598,562,horrible,1310019636
19346,153,comic book,1531168493
135039,493,grim,1484997028
57061,260,George Lucas,1498679590
137655,50,tricky,1460027981
140182,70,Harvey Keitel,1449680855
40187,968,brilliant ending,1271907078
86040,39,chick flick,1439218835
33565,913,Humphrey Bogart,1355704108
21096,356,imdb top 250,1246392780
89692,260,love,1436882659
161406,47,investigation,1521711552
67248,593,cat and mouse,1421901694
141263,930,Nazis,1316110313
101874,97,cynical,1570570602
6550,71,car crash,1527452089
44389,14,Oliver Stone,1187220013
65478,260,Fighting,1440366511
15204,594,musical,1556102173
4346,339,sandra 'boring' bullock,1138354842
113623,858,drama,1326985210
122236,540,Nudity (Topless),1158735298
105728,508,gay lead character,1480398559
4153,260,sci-fi,1444291428
105529,296,too long,1568929331
35058,539,NO_FA_GANES,1412943369
21655,318,drama,1439654564
34047,475,corruption,1391782606
113623,497,romance,1356279365
68347,215,romantic,1554669022
151095,110,Oscar (Best Cinematography),1424139931
143964,293,assassin,1241911581
131347,316,space,1162616766
35956,922,film noir,1441708303
75529,260,Science Fiction,1439921575
36535,594,Snakes,1161646412
151732,933,Grace Kelly,1492752184
131347,539,Tom Hanks,1479964909
131341,296,r:disturbing violent images,1498456595
21096,215,trains,1251780041
132552,608,strong female,1514780290
115820,34,Animal,1241223715
123527,239,comedy,1543856584
6550,269,east los angeles,1528559260
6550,110,revolt,1527452949
147517,954,classic,1187709557
114644,47,serial killer,1450634501
112917,296,Quentin Tarantino,1242133505
93769,260,space,1439768688
23674,356,feel-good,1449326253
6550,509,sign language,1528593674
23144,260,action,1436358570
119439,356,Oscar Winner,1465347561
74948,527,history,1451524402
30303,593,Thomas Harris,1220311903
106681,924,artificial intelligence,1282644713
6550,133,new york,1527282152
6550,408,independent film,1528591281
71575,260,classic sci-fi,1432401901
93305,356,Oscar (Best Directing),1176749029
15078,223,surreal,1296451281
117137,260,battle,1437768458
50872,260,incredible lenses,1435776721
130392,296,Samuel L. Jackson,1276902279
116719,923,Amazing Cinematography,1307075764
70092,805,CLV,1339094101
141361,337,want to see again,1310344587
122105,553,gunfight,1359606520
149463,367,Jim Carrey,1247823957
101510,70,cult film,1167846816
54158,593,psychological,1429888909
73938,924,music,1280959287
55986,260,classic,1432543087
68096,50,funny,1561915312
6550,371,success,1528512910
35956,296,Black comedy,1441706401
20225,955,Katherine Hepburn,1348994950
155025,22,thriller,1368678907
6862,902,opportunism,1503602942
5819,260,influential,1567946874
72181,260,space epic,1443241436
17022,326,gambling,1474983003
6550,558,part animated,1528596086
34047,475,lawyers,1391782634
59340,1015,loyalty,1562094972
43690,527,war,1449725038
47122,318,morgan freeman,1427370332
46910,337,creepy,1369449554
78897,608,Frances McDormand,1446572943
14116,589,memasa's movies,1319986524
141263,933,Cary Grant,1316229691
118383,32,complicated,1420734427
155724,786,Arnold Schwarzenegger,1367650908
57061,293,drama,1498676643
107562,296,gratuitous cursing,1241485026
